3.87310,2.14076
3.87310,1.09321
3.87310,-0.0435113
3.87329,2.38811
3.87329,1.18453
3.87329,-0.130497
3.87349,0.562625
3.87349,0.0945713
3.87349,-0.328906
3.87368,1.01058
3.87368,-0.0369726
3.87368,-1.01764
3.87388,3.84337
3.87388,2.21633
3.87388,0.633861
3.87407,3.24378
3.87408,1.81734
3.87407,0.390876
3.87427,7.30241
3.87427,4.82841
3.87427,2.35441
3.87446,17.8915
3.87446,13.8796
3.87446,9.89002
3.87466,29.9962
3.87466,24.7362
3.87466,19.4985
3.87485,24.4263
3.87485,19.7458
3.87485,15.1098
3.87505,10.3869
3.87505,7.48942
3.87505,4.54737
3.87525,12.7962
3.87524,9.18550
3.87524,5.53022
3.87544,7.47150
3.87544,5.10891
3.87544,2.81322
3.87564,4.13045
3.87564,2.54796
3.87564,0.965495
3.87583,10.1282
3.87583,7.16382
3.87583,4.24404
3.87603,8.97132
3.87603,6.36361
3.87603,3.82275
3.87622,3.60203
3.87622,2.01958
3.87622,0.593133
3.87642,5.07526
3.87642,3.26989
3.87642,1.41995
3.87661,4.78766
3.87661,3.13835
3.87661,1.44444
3.87681,3.11825
3.87681,1.46891
3.87681,-0.0912837
